Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Season,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Shelled/Unshelled,Purchase Lot Size,Section or Sale,Import/Export,Supply Tone,Demand Tone,Basis of Sale,Market Tone,Price Comment,Comments,Rpt City
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,6/29/15,5.95,6.95,5.95,5.95,2015,med,,,,,,,,,,,,,MODERATE.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis","MEDIUM ABOUT STEADY, OTHERS HIGHER.",,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,6/30/15,6.95,6.95,,,2015,xlge,,,,,,,,,,,,,MODERATE.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,6/30/15,5.95,6.95,,,2015,lge,,,,,,,,,,,,,MODERATE.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,6/30/15,5.95,6.95,5.95,5.95,2015,med,,,,,,,,,,,,,MODERATE.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/1/15,6.95,7.95,6.95,6.95,2015,xlge,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/1/15,5.95,6.95,,,2015,lge,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/1/15,5.95,6.95,5.95,5.95,2015,med,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/2/15,6.95,7.95,6.95,6.95,2015,xlge,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/2/15,5.95,6.95,,,2015,lge,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/2/15,5.95,6.95,5.95,5.95,2015,med,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/6/15,6.95,7.95,6.95,6.95,2015,xlge,,,,,,,,,,,,,MODERATE.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",,Prices represent few new sales.,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/6/15,5.95,6.95,,,2015,lge,,,,,,,,,,,,,MODERATE.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",,Prices represent few new sales.,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/6/15,5.95,6.95,5.95,5.95,2015,med,,,,,,,,,,,,,MODERATE.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",,Prices represent few new sales.,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/7/15,6.95,8.95,7.95,8.95,2015,xlge,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/7/15,7.95,7.95,,,2015,lge,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,occasional lower,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/7/15,6.95,7.95,7.95,7.95,2015,med,,,,,,,,,,,,,FAIRLY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/8/15,7.95,8.95,,,2015,xlge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,occasional lower,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/8/15,7.95,7.95,,,2015,lge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,few 8.95,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/8/15,7.95,7.95,,,2015,med,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,occasional higher,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/9/15,7.95,8.95,,,2015,xlge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/9/15,7.95,7.95,,,2015,lge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,occasional higher,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/9/15,7.95,7.95,,,2015,med,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/10/15,7.95,8.95,,,2015,xlge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/10/15,7.95,7.95,,,2015,lge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,occasional higher,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/10/15,7.95,7.95,,,2015,med,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,occasional higher,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/13/15,7.95,8.95,,,2015,xlge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,Prices reflect few new sales.,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/13/15,7.95,7.95,,,2015,lge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,Prices reflect few new sales.,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/13/15,7.95,7.95,,,2015,med,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,Prices reflect few new sales.,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/14/15,8.95,9.95,9.95,9.95,2015,xlge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/14/15,8.95,9.95,9.95,9.95,2015,lge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,occasional higher,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/14/15,8.95,9.95,9.95,9.95,2015,med,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,occasional higher,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/15/15,8.95,10.95,9.95,9.95,2015,xlge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/15/15,8.95,10.95,9.95,9.95,2015,lge,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/15/15,8.95,10.95,9.95,9.95,2015,med,,,,,,,,,,,,,GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included. Quality variable.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/16/15,9.95,10.95,9.95,9.95,2015,xlge,,,,,,,,,,,,LIGHT.,EXCEEDS SUPPLY.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/16/15,9.95,10.95,9.95,9.95,2015,lge,,,,,,,,,,,,LIGHT.,EXCEEDS SUPPLY.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/16/15,9.95,10.95,9.95,9.95,2015,med,,,,,,,,,,,,LIGHT.,EXCEEDS SUPPLY.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/17/15,9.95,10.95,9.95,9.95,2015,xlge,,,,,,,,,,,,LIGHT.,EXCEEDS SUPPLY.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",STEADY.,,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/17/15,9.95,10.95,9.95,9.95,2015,lge,,,,,,,,,,,,LIGHT.,EXCEEDS SUPPLY.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",STEADY.,,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/17/15,9.95,10.95,9.95,9.95,2015,med,,,,,,,,,,,,LIGHT.,EXCEEDS SUPPLY.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",STEADY.,,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/20/15,9.95,11.95,9.95,9.95,2015,xlge,,,,,,,,,,,,,VERY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,Prices reflect few new sales.,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/20/15,9.95,11.95,9.95,9.95,2015,lge,,,,,,,,,,,,,VERY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,Prices reflect few new sales.,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/20/15,9.95,11.95,9.95,9.95,2015,med,,,,,,,,,,,,,VERY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,Prices reflect few new sales.,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/21/15,11.95,11.95,,,2015,xlge,,,,,,,,,,,,,VERY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,occasional lower,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/21/15,11.95,11.95,,,2015,lge,,,,,,,,,,,,,VERY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,occasional lower,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/21/15,11.95,11.95,,,2015,med,,,,,,,,,,,,,VERY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",HIGHER.,occasional lower,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/22/15,11.95,11.95,,,2015,xlge,,,,,,,,,,,,,VERY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,few 13.95,Extra services included.,"PHOENIX, AZ"
TOMATOES,CENTRAL DISTRICT CALIFORNIA,,25 lb cartons loose,MATURE GREENS,,,7/22/15,11.95,11.95,,,2015,lge,,,,,,,,,,,,,VERY GOOD.,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",ABOUT STEADY.,few 13.95,Extra services included.,"PHOENIX, AZ"
